      TIME             V(CLK)             V(DT)             V(AQ)             V(BQ)      
   4.10325060e-08    0.00000000e+00    1.20000000e+00    4.93768637e-05    1.34400079e-04
   4.10346569e-08    0.00000000e+00    1.20000000e+00    5.08750297e-05    1.26673212e-04
   4.10368077e-08    0.00000000e+00    1.20000000e+00    5.14384922e-05    1.16515632e-04
   4.10389585e-08    0.00000000e+00    1.20000000e+00    5.11266174e-05    1.04440962e-04
   4.10411093e-08    0.00000000e+00    1.20000000e+00    5.00335504e-05    9.09824995e-05
   4.10432602e-08    0.00000000e+00    1.20000000e+00    4.82744076e-05    7.66573748e-05
   4.10454110e-08    0.00000000e+00    1.20000000e+00    4.59734402e-05    6.19407101e-05
   4.10475618e-08    0.00000000e+00    1.20000000e+00    4.32548384e-05    4.72493490e-05
   4.10497126e-08    0.00000000e+00    1.20000000e+00    4.02361828e-05    3.29336332e-05
   4.10518634e-08    0.00000000e+00    1.20000000e+00    3.70242188e-05    1.92753788e-05
   4.10561651e-08    0.00000000e+00    1.20000000e+00    3.04100384e-05   -5.22589021e-06
   4.10604667e-08    0.00000000e+00    1.20000000e+00    2.39387886e-05   -2.53353820e-05
   4.10647684e-08    0.00000000e+00    1.20000000e+00    1.79894911e-05   -4.07137126e-05
   4.10690700e-08    0.00000000e+00    1.20000000e+00    1.27706265e-05   -5.15341805e-05
   4.10733717e-08    0.00000000e+00    1.20000000e+00    8.36295759e-06   -5.82805626e-05
   4.10776733e-08    0.00000000e+00    1.20000000e+00    4.76055957e-06   -6.15894138e-05
   4.10819750e-08    0.00000000e+00    1.20000000e+00    1.90449057e-06   -6.21393129e-05
   4.10862766e-08    0.00000000e+00    1.20000000e+00   -2.92101809e-07   -6.05803073e-05
   4.10948799e-08    0.00000000e+00    1.20000000e+00   -3.13812211e-06   -5.35546055e-05
   4.11034832e-08    0.00000000e+00    1.20000000e+00   -4.44979492e-06   -4.37793099e-05
   4.11120865e-08    0.00000000e+00    1.20000000e+00   -4.81558496e-06   -3.35981600e-05
   4.11206898e-08    0.00000000e+00    1.20000000e+00   -4.65532281e-06   -2.43006165e-05
   4.11292931e-08    0.00000000e+00    1.20000000e+00   -4.23968301e-06   -1.64546984e-05
   4.11378963e-08    0.00000000e+00    1.20000000e+00   -3.72958737e-06   -1.01806449e-05
   4.11464996e-08    0.00000000e+00    1.20000000e+00   -3.21316763e-06   -5.35231658e-06
   4.11551029e-08    0.00000000e+00    1.20000000e+00   -2.73374204e-06   -1.75319417e-06
   4.11637062e-08    0.00000000e+00    1.20000000e+00   -2.30877134e-06    8.40642524e-07
   4.11723095e-08    0.00000000e+00    1.20000000e+00   -1.94179911e-06    2.63582109e-06
   4.11809128e-08    0.00000000e+00    1.20000000e+00   -1.62954995e-06    3.81420283e-06
   4.11895161e-08    0.00000000e+00    1.20000000e+00   -1.36592416e-06    4.52900871e-06
   4.11981194e-08    0.00000000e+00    1.20000000e+00   -1.14410942e-06    4.90411360e-06
   4.12067227e-08    0.00000000e+00    1.20000000e+00   -9.57603686e-07    5.03629098e-06
   4.12153260e-08    0.00000000e+00    1.20000000e+00   -8.00638422e-07    4.99903977e-06
   4.12239292e-08    0.00000000e+00    1.20000000e+00   -6.68290684e-07    4.84636092e-06
   4.12325325e-08    0.00000000e+00    1.20000000e+00   -5.56447087e-07    4.61631671e-06
   4.12411358e-08    0.00000000e+00    1.20000000e+00   -4.61707679e-07    4.33753603e-06
   4.12497391e-08    0.00000000e+00    1.20000000e+00   -3.81274515e-07    4.03290114e-06
   4.12574821e-08    0.00000000e+00    1.20000000e+00   -3.19230307e-07    3.74991338e-06
   4.12644161e-08    0.00000000e+00    1.20000000e+00   -2.70777849e-07    3.49646711e-06
   4.12706568e-08    0.00000000e+00    1.20000000e+00   -2.32170416e-07    3.27443867e-06
   4.12762734e-08    0.00000000e+00    1.20000000e+00   -2.01006228e-07    3.08516053e-06
   4.12818900e-08    0.00000000e+00    1.20000000e+00   -1.72870290e-07    2.90948991e-06
   4.12875065e-08    0.00000000e+00    1.20000000e+00   -1.47456579e-07    2.74886929e-06
   4.12931231e-08    0.00000000e+00    1.20000000e+00   -1.24492349e-07    2.60422045e-06
   4.12987397e-08    0.00000000e+00    1.20000000e+00   -1.03734090e-07    2.47736666e-06
   4.13043563e-08    0.00000000e+00    1.20000000e+00   -8.49640267e-08    2.37064911e-06
   4.13099729e-08    0.00000000e+00    1.20000000e+00   -6.79871108e-08    2.28168254e-06
   4.13150278e-08    0.00000000e+00    1.20000000e+00   -5.40982033e-08    2.20591583e-06
   4.13195772e-08    0.00000000e+00    1.20000000e+00   -4.26244194e-08    2.12863574e-06
   4.13241267e-08    0.00000000e+00    1.20000000e+00   -3.20416895e-08    2.03639381e-06
   4.13286761e-08    0.00000000e+00    1.20000000e+00   -2.22797784e-08    1.93131947e-06
   4.13332255e-08    0.00000000e+00    1.20000000e+00   -1.32741717e-08    1.82003643e-06
   4.13377750e-08    0.00000000e+00    1.20000000e+00   -4.96557777e-09    1.70959616e-06
   4.13423244e-08    0.00000000e+00    1.20000000e+00    2.70052248e-09    1.60514354e-06
   4.13468738e-08    0.00000000e+00    1.20000000e+00    9.77428075e-09    1.50942706e-06
   4.13514233e-08    0.00000000e+00    1.20000000e+00    1.63018506e-08    1.42324759e-06
   4.13559727e-08    0.00000000e+00    1.20000000e+00    2.23257205e-08    1.34614140e-06
   4.13605221e-08    0.00000000e+00    1.20000000e+00    2.78850174e-08    1.27697858e-06
   4.13696210e-08    0.00000000e+00    1.20000000e+00    3.77659509e-08    1.15651528e-06
   4.13878187e-08    0.00000000e+00    1.20000000e+00    5.34352510e-08    9.58609033e-07
   4.14060165e-08    0.00000000e+00    1.20000000e+00    6.47810655e-08    7.93216452e-07
   4.14242142e-08    0.00000000e+00    1.20000000e+00    7.29988916e-08    6.49822433e-07
   4.14424120e-08    0.00000000e+00    1.20000000e+00    7.89523153e-08    5.31133481e-07
   4.14606097e-08    0.00000000e+00    1.20000000e+00    8.32659110e-08    4.38294268e-07
   4.14788074e-08    0.00000000e+00    1.20000000e+00    8.63917198e-08    3.68149698e-07
   4.15152029e-08    0.00000000e+00    1.20000000e+00    9.03743856e-08    2.74574124e-07
   4.15515984e-08    0.00000000e+00    1.20000000e+00    9.24304076e-08    2.20298041e-07
   4.15879938e-08    0.00000000e+00    1.20000000e+00    9.34924374e-08    1.85724220e-07
   4.16243893e-08    0.00000000e+00    1.20000000e+00    9.40414566e-08    1.62430698e-07
   4.16971803e-08    0.00000000e+00    1.20000000e+00    9.44994795e-08    1.33764059e-07
   4.18427621e-08    0.00000000e+00    1.20000000e+00    9.46479973e-08    1.09230223e-07
   4.19883440e-08    0.00000000e+00    1.20000000e+00    9.46318923e-08    1.01257894e-07
   4.21339259e-08    0.00000000e+00    1.20000000e+00    9.46343949e-08    9.90104362e-08
   4.22795078e-08    0.00000000e+00    1.20000000e+00    9.46342299e-08    9.73035896e-08
   4.25706716e-08    0.00000000e+00    1.20000000e+00    9.46343085e-08    9.57061771e-08
   4.30456716e-08    0.00000000e+00    1.20000000e+00    9.46342842e-08    9.50963668e-08
   4.32500000e-08    0.00000000e+00    1.20000000e+00    9.46342955e-08    9.47099481e-08
   4.32502094e-08    7.50000000e-03    1.20000000e+00    7.87087415e-07    7.69638187e-07
   4.32504187e-08    1.50000000e-02    1.20000000e+00    1.45482544e-06    1.42036859e-06
   4.32506281e-08    2.25000000e-02    1.20000000e+00    2.11037655e-06    2.05917264e-06
   4.32510469e-08    3.75000000e-02    1.20000000e+00    3.34920562e-06    3.26607822e-06
   4.32518844e-08    6.75000000e-02    1.20000000e+00    5.55029095e-06    5.40967077e-06
   4.32535594e-08    1.27500000e-01    1.20000000e+00    8.95379114e-06    8.72297402e-06
   4.32569094e-08    2.47500000e-01    1.20000000e+00    1.26317640e-05    1.23045602e-05
   4.32602594e-08    3.67500000e-01    1.20000000e+00    1.34108498e-05    1.30677182e-05
   4.32636094e-08    4.87500000e-01    1.20000000e+00    1.26661655e-05    1.23460351e-05
   4.32646700e-08    5.25493050e-01    1.20000000e+00    1.22186871e-05    1.19094388e-05
   4.32667913e-08    6.01479151e-01    1.20000000e+00    1.11228072e-05    1.08377916e-05
   4.32674783e-08    6.26088101e-01    1.20000000e+00    1.06248533e-05    1.03498446e-05
   4.32688523e-08    6.75306000e-01    1.20000000e+00    9.39941220e-06    9.14874858e-06
   4.32716003e-08    7.73741798e-01    1.20000000e+00    4.92035883e-06    4.76256673e-06
   4.32720181e-08    7.88708775e-01    1.20000000e+00    3.88744627e-06    3.75167852e-06
   4.32724359e-08    8.03675752e-01    1.20000000e+00    2.77811811e-06    2.66589605e-06
   4.32732716e-08    8.33609707e-01    1.20000000e+00    1.68582200e-07    1.13369195e-07
   4.32741073e-08    8.63543661e-01    1.20000000e+00   -3.02750041e-06   -3.00892356e-06
   4.32749429e-08    8.93477615e-01    1.20000000e+00   -6.87034072e-06   -6.75476226e-06
   4.32757786e-08    9.23411570e-01    1.20000000e+00   -1.13539377e-05   -1.11127773e-05
   4.32766142e-08    9.53345524e-01    1.20000000e+00   -1.64057636e-05   -1.60116350e-05
   4.32774499e-08    9.83279478e-01    1.20000000e+00   -2.19500807e-05   -2.13806279e-05
   4.32782855e-08    1.01321343e+00    1.20000000e+00   -2.79416222e-05   -2.71781954e-05
   4.32791212e-08    1.04314739e+00    1.20000000e+00   -3.43550131e-05   -3.33808752e-05
   4.32799569e-08    1.07308134e+00    1.20000000e+00   -4.11696270e-05   -3.99692430e-05
   4.32807925e-08    1.10301530e+00    1.20000000e+00   -4.83618435e-05   -4.69208378e-05
   4.32816282e-08    1.13294925e+00    1.20000000e+00   -5.59021203e-05   -5.42075163e-05
   4.32824638e-08    1.16288320e+00    1.20000000e+00   -6.37540858e-05   -6.17946762e-05
   4.32832995e-08    1.19281716e+00    1.20000000e+00   -7.18743663e-05   -6.96411781e-05
   4.32835000e-08    1.20000000e+00    1.20000000e+00   -7.38585479e-05   -7.15585714e-05
   4.32835484e-08    1.20000000e+00    1.20000000e+00   -7.44365975e-05   -7.21178100e-05
   4.32835912e-08    1.20000000e+00    1.20000000e+00   -7.49450499e-05   -7.26096831e-05
   4.32836341e-08    1.20000000e+00    1.20000000e+00   -7.54515031e-05   -7.30996056e-05
   4.32837199e-08    1.20000000e+00    1.20000000e+00   -7.64520022e-05   -7.40673512e-05
   4.32838914e-08    1.20000000e+00    1.20000000e+00   -7.84037680e-05   -7.59548507e-05
   4.32842344e-08    1.20000000e+00    1.20000000e+00   -8.21136500e-05   -7.95412138e-05
   4.32849205e-08    1.20000000e+00    1.20000000e+00   -8.87862577e-05   -8.59870800e-05
   4.32862927e-08    1.20000000e+00    1.20000000e+00   -9.93733271e-05   -9.62021048e-05
   4.32890370e-08    1.20000000e+00    1.20000000e+00   -1.11359228e-04   -1.07776266e-04
   4.32917814e-08    1.20000000e+00    1.20000000e+00   -1.13696274e-04   -1.10508951e-04
   4.32945257e-08    1.20000000e+00    1.20000000e+00   -1.08963216e-04   -1.08541070e-04
   4.32969956e-08    1.20000000e+00    1.20000000e+00   -1.00427048e-04   -1.03733601e-04
   4.32992185e-08    1.20000000e+00    1.20000000e+00   -9.04629432e-05   -9.41396495e-05
   4.33014414e-08    1.20000000e+00    1.20000000e+00   -7.88895565e-05   -7.71409592e-05
   4.33036643e-08    1.20000000e+00    1.20000000e+00   -6.57860986e-05   -5.15195422e-05
   4.33058873e-08    1.20000000e+00    1.20000000e+00   -5.15429649e-05   -1.70989265e-05
   4.33081102e-08    1.20000000e+00    1.20000000e+00   -3.70164797e-05    2.50134628e-05
   4.33103331e-08    1.20000000e+00    1.20000000e+00   -2.27425754e-05    7.28775367e-05
   4.33123337e-08    1.20000000e+00    1.20000000e+00   -1.02697121e-05    1.19179006e-04
   4.33143343e-08    1.20000000e+00    1.20000000e+00    1.76982233e-06    1.66890694e-04
   4.33163350e-08    1.20000000e+00    1.20000000e+00    1.33037824e-05    2.14504261e-04
   4.33183356e-08    1.20000000e+00    1.20000000e+00    2.42503635e-05    2.60659627e-04
   4.33203362e-08    1.20000000e+00    1.20000000e+00    3.45161039e-05    3.04198225e-04
   4.33223368e-08    1.20000000e+00    1.20000000e+00    4.39993155e-05    3.44177009e-04
   4.33243374e-08    1.20000000e+00    1.20000000e+00    5.25974399e-05    3.79865376e-04
   4.33263381e-08    1.20000000e+00    1.20000000e+00    6.02164779e-05    4.10739328e-04
   4.33283387e-08    1.20000000e+00    1.20000000e+00    6.67803143e-05    4.36475635e-04
   4.33303393e-08    1.20000000e+00    1.20000000e+00    7.22380951e-05    4.56942536e-04
   4.33323399e-08    1.20000000e+00    1.20000000e+00    7.65687129e-05    4.72183882e-04
   4.33343405e-08    1.20000000e+00    1.20000000e+00    7.97826573e-05    4.82396367e-04
   4.33363412e-08    1.20000000e+00    1.20000000e+00    8.19229765e-05    4.87901617e-04
   4.33383418e-08    1.20000000e+00    1.20000000e+00    8.30695060e-05    4.89115741e-04
   4.33403424e-08    1.20000000e+00    1.20000000e+00    8.33550111e-05    4.86518924e-04
   4.33423430e-08    1.20000000e+00    1.20000000e+00    8.30058891e-05    4.80627013e-04
   4.33443437e-08    1.20000000e+00    1.20000000e+00    8.23968189e-05    4.71966165e-04
   4.33463443e-08    1.20000000e+00    1.20000000e+00    8.20123525e-05    4.61050504e-04
   4.33483449e-08    1.20000000e+00    1.20000000e+00    8.22213161e-05    4.48362735e-04
   4.33503455e-08    1.20000000e+00    1.20000000e+00    8.31197185e-05    4.34343591e-04
   4.33523461e-08    1.20000000e+00    1.20000000e+00    8.46236490e-05    4.19403116e-04
   4.33543468e-08    1.20000000e+00    1.20000000e+00    8.65758984e-05    4.03937708e-04
   4.33563474e-08    1.20000000e+00    1.20000000e+00    8.87522830e-05    3.88319131e-04
   4.33583480e-08    1.20000000e+00    1.20000000e+00    9.08402222e-05    3.72874487e-04
   4.33603486e-08    1.20000000e+00    1.20000000e+00    9.24436037e-05    3.57881193e-04
   4.33623493e-08    1.20000000e+00    1.20000000e+00    9.31132978e-05    3.43570509e-04
   4.33643499e-08    1.20000000e+00    1.20000000e+00    9.23939752e-05    3.30128351e-04
   4.33663505e-08    1.20000000e+00    1.20000000e+00    8.99036367e-05    3.17689684e-04
   4.33683511e-08    1.20000000e+00    1.20000000e+00    8.54290397e-05    3.06329791e-04
   4.33703517e-08    1.20000000e+00    1.20000000e+00    7.89679487e-05    2.96058819e-04
   4.33723524e-08    1.20000000e+00    1.20000000e+00    7.07052800e-05    2.86823286e-04
   4.33743530e-08    1.20000000e+00    1.20000000e+00    6.09601515e-05    2.78512531e-04
   4.33763536e-08    1.20000000e+00    1.20000000e+00    5.01294043e-05    2.70964907e-04
   4.33783542e-08    1.20000000e+00    1.20000000e+00    3.86376488e-05    2.63969800e-04
   4.33803548e-08    1.20000000e+00    1.20000000e+00    2.68978869e-05    2.57264739e-04
   4.33823555e-08    1.20000000e+00    1.20000000e+00    1.52838904e-05    2.50529774e-04
   4.33843561e-08    1.20000000e+00    1.20000000e+00    4.11356178e-06    2.43383229e-04
   4.33863567e-08    1.20000000e+00    1.20000000e+00   -6.35863566e-06    2.35383792e-04
   4.33883573e-08    1.20000000e+00    1.20000000e+00   -1.59424879e-05    2.26042771e-04
   4.33903580e-08    1.20000000e+00    1.20000000e+00   -2.45082693e-05    2.14846616e-04
   4.33923586e-08    1.20000000e+00    1.20000000e+00   -3.19802255e-05    2.01284284e-04
   4.33943592e-08    1.20000000e+00    1.20000000e+00   -3.83286792e-05    1.84870083e-04
   4.33963598e-08    1.20000000e+00    1.20000000e+00   -4.35617340e-05    1.65153597e-04
   4.33983604e-08    1.20000000e+00    1.20000000e+00   -4.77172215e-05    1.41714055e-04
   4.34003611e-08    1.20000000e+00    1.20000000e+00   -5.08552906e-05    1.14143019e-04
   4.34023617e-08    1.20000000e+00    1.20000000e+00   -5.30518540e-05    8.20225795e-05
   4.34043623e-08    1.20000000e+00    1.20000000e+00   -5.43929829e-05    4.49054500e-05
   4.34063629e-08    1.20000000e+00    1.20000000e+00   -5.49702532e-05    2.30037613e-06
   4.34103642e-08    1.20000000e+00    1.20000000e+00   -5.42489545e-05   -1.01818950e-04
   4.34143654e-08    1.20000000e+00    1.20000000e+00   -5.15523604e-05   -2.35090447e-04
   4.34183667e-08    1.20000000e+00    1.20000000e+00   -4.75205533e-05   -4.03432139e-04
   4.34223679e-08    1.20000000e+00    1.20000000e+00   -4.26940147e-05   -6.13619289e-04
   4.34263692e-08    1.20000000e+00    1.20000000e+00   -3.75031247e-05   -8.73372896e-04
   4.34303704e-08    1.20000000e+00    1.20000000e+00   -3.22725449e-05   -1.19164911e-03
   4.34343716e-08    1.20000000e+00    1.20000000e+00   -2.72334744e-05   -1.57915246e-03
   4.34383729e-08    1.20000000e+00    1.20000000e+00   -2.25391634e-05   -2.04864003e-03
   4.34423741e-08    1.20000000e+00    1.20000000e+00   -1.82808352e-05   -2.61085690e-03
   4.34463754e-08    1.20000000e+00    1.20000000e+00   -1.45024169e-05   -3.26728005e-03
   4.34503766e-08    1.20000000e+00    1.20000000e+00   -1.12132988e-05   -4.01244377e-03
   4.34543779e-08    1.20000000e+00    1.20000000e+00   -8.39887268e-06   -4.84376225e-03
   4.34583791e-08    1.20000000e+00    1.20000000e+00   -6.02889985e-06   -5.76517333e-03
   4.34623803e-08    1.20000000e+00    1.20000000e+00   -4.06392930e-06   -6.78694589e-03
   4.34663816e-08    1.20000000e+00    1.20000000e+00   -2.46005116e-06   -7.92628040e-03
   4.34703828e-08    1.20000000e+00    1.20000000e+00   -1.17228765e-06   -9.20975085e-03
   4.34743841e-08    1.20000000e+00    1.20000000e+00   -1.56904071e-07   -1.06791880e-02
   4.34783853e-08    1.20000000e+00    1.20000000e+00    6.27110792e-07   -1.23993609e-02
   4.34823866e-08    1.20000000e+00    1.20000000e+00    1.21718523e-06   -1.44175482e-02
   4.34863878e-08    1.20000000e+00    1.20000000e+00    1.64675530e-06   -1.66068402e-02
   4.34903890e-08    1.20000000e+00    1.20000000e+00    1.94517085e-06   -1.85894529e-02
   4.34943903e-08    1.20000000e+00    1.20000000e+00    2.13781285e-06   -1.98164877e-02
   4.34983915e-08    1.20000000e+00    1.20000000e+00    2.24634387e-06   -1.96102924e-02
   4.35023928e-08    1.20000000e+00    1.20000000e+00    2.28903445e-06   -1.71701883e-02
   4.35063940e-08    1.20000000e+00    1.20000000e+00    2.28112436e-06   -1.16358592e-02
   4.35103953e-08    1.20000000e+00    1.20000000e+00    2.23519071e-06   -2.32025715e-03
   4.35143965e-08    1.20000000e+00    1.20000000e+00    2.16150414e-06    1.11618723e-02
   4.35183978e-08    1.20000000e+00    1.20000000e+00    2.06836181e-06    2.90479415e-02
   4.35223990e-08    1.20000000e+00    1.20000000e+00    1.96239044e-06    5.14575741e-02
   4.35264002e-08    1.20000000e+00    1.20000000e+00    1.84881700e-06    7.83618088e-02
   4.35304015e-08    1.20000000e+00    1.20000000e+00    1.73170629e-06    1.09562291e-01
   4.35344027e-08    1.20000000e+00    1.20000000e+00    1.61416688e-06    1.44683848e-01
   4.35384040e-08    1.20000000e+00    1.20000000e+00    1.49852758e-06    1.83194773e-01
   4.35424052e-08    1.20000000e+00    1.20000000e+00    1.38648695e-06    2.24461948e-01
   4.35464065e-08    1.20000000e+00    1.20000000e+00    1.27923910e-06    2.67825375e-01
   4.35504077e-08    1.20000000e+00    1.20000000e+00    1.17757842e-06    3.12664521e-01
   4.35544089e-08    1.20000000e+00    1.20000000e+00    1.08198616e-06    3.58438242e-01
   4.35584102e-08    1.20000000e+00    1.20000000e+00    9.92701487e-07    4.04697155e-01
   4.35624114e-08    1.20000000e+00    1.20000000e+00    9.09779376e-07    4.51077213e-01
   4.35664127e-08    1.20000000e+00    1.20000000e+00    8.33137297e-07    4.97284208e-01
   4.35704139e-08    1.20000000e+00    1.20000000e+00    7.62592698e-07    5.43075914e-01
   4.35744152e-08    1.20000000e+00    1.20000000e+00    6.97892761e-07    5.88245423e-01
   4.35784164e-08    1.20000000e+00    1.20000000e+00    6.38737832e-07    6.32607167e-01
   4.35824177e-08    1.20000000e+00    1.20000000e+00    5.84799658e-07    6.75986055e-01
   4.35864189e-08    1.20000000e+00    1.20000000e+00    5.35735415e-07    7.18209774e-01
   4.35904201e-08    1.20000000e+00    1.20000000e+00    4.91198329e-07    7.59104221e-01
   4.35944214e-08    1.20000000e+00    1.20000000e+00    4.50845571e-07    7.98492131e-01
   4.35984226e-08    1.20000000e+00    1.20000000e+00    4.14343977e-07    8.36194966e-01
   4.36024239e-08    1.20000000e+00    1.20000000e+00    3.81374054e-07    8.72037978e-01
   4.36064251e-08    1.20000000e+00    1.20000000e+00    3.51632647e-07    9.05858064e-01
   4.36104264e-08    1.20000000e+00    1.20000000e+00    3.24834558e-07    9.37513468e-01
   4.36144276e-08    1.20000000e+00    1.20000000e+00    3.00713380e-07    9.66893923e-01
   4.36184288e-08    1.20000000e+00    1.20000000e+00    2.79021723e-07    9.93929458e-01
   4.36224301e-08    1.20000000e+00    1.20000000e+00    2.59531004e-07    1.01859618e+00
   4.36264313e-08    1.20000000e+00    1.20000000e+00    2.42030908e-07    1.04091790e+00
   4.36304326e-08    1.20000000e+00    1.20000000e+00    2.26328638e-07    1.06096330e+00
   4.36344338e-08    1.20000000e+00    1.20000000e+00    2.12248008e-07    1.07883938e+00
   4.36384351e-08    1.20000000e+00    1.20000000e+00    1.99628451e-07    1.09468248e+00
   4.36424363e-08    1.20000000e+00    1.20000000e+00    1.88323981e-07    1.10864843e+00
   4.36464375e-08    1.20000000e+00    1.20000000e+00    1.78202147e-07    1.12090324e+00
   4.36504388e-08    1.20000000e+00    1.20000000e+00    1.69142992e-07    1.13161510e+00
   4.36544400e-08    1.20000000e+00    1.20000000e+00    1.61038054e-07    1.14094827e+00
   4.36584413e-08    1.20000000e+00    1.20000000e+00    1.53789399e-07    1.14905870e+00
   4.36624425e-08    1.20000000e+00    1.20000000e+00    1.47308711e-07    1.15609132e+00
   4.36664438e-08    1.20000000e+00    1.20000000e+00    1.41516433e-07    1.16217858e+00
   4.36704450e-08    1.20000000e+00    1.20000000e+00    1.36340971e-07    1.16743994e+00
   4.36744463e-08    1.20000000e+00    1.20000000e+00    1.31717949e-07    1.17198213e+00
   4.36784475e-08    1.20000000e+00    1.20000000e+00    1.27589531e-07    1.17589968e+00
   4.36824487e-08    1.20000000e+00    1.20000000e+00    1.23903785e-07    1.17927583e+00
   4.36864500e-08    1.20000000e+00    1.20000000e+00    1.20614113e-07    1.18218354e+00
   4.36944525e-08    1.20000000e+00    1.20000000e+00    1.15044213e-07    1.18686232e+00
   4.37024550e-08    1.20000000e+00    1.20000000e+00    1.10617179e-07    1.19031816e+00
   4.37104574e-08    1.20000000e+00    1.20000000e+00    1.07102556e-07    1.19286774e+00
   4.37184599e-08    1.20000000e+00    1.20000000e+00    1.04315776e-07    1.19474718e+00
   4.37344649e-08    1.20000000e+00    1.20000000e+00    1.00321977e-07    1.19719385e+00
   4.37500003e-08    1.20000000e+00    1.20000000e+00    9.79089747e-08    1.19847101e+00
   4.37502004e-08    1.20000000e+00    1.19711910e+00    9.78852173e-08    1.19848252e+00
   4.37506005e-08    1.20000000e+00    1.19135731e+00    9.78382679e-08    1.19850518e+00
   4.37514007e-08    1.20000000e+00    1.17983372e+00    9.77454875e-08    1.19854982e+00
   4.37530012e-08    1.20000000e+00    1.15678655e+00    9.75664867e-08    1.19863517e+00
   4.37562022e-08    1.20000000e+00    1.11069221e+00    9.72332859e-08    1.19879120e+00
   4.37626042e-08    1.20000000e+00    1.01850352e+00    9.66556504e-08    1.19905256e+00
   4.37754082e-08    1.20000000e+00    8.34126138e-01    9.57863249e-08    1.19942193e+00
   4.37882122e-08    1.20000000e+00    6.49748759e-01    9.52088690e-08    1.19964680e+00
   4.38010162e-08    1.20000000e+00    4.65371380e-01    9.48315473e-08    1.19978382e+00
   4.38026341e-08    1.20000000e+00    4.42072288e-01    9.47961490e-08    1.19979618e+00
   4.38042521e-08    1.20000000e+00    4.18773196e-01    9.47617315e-08    1.19980818e+00
   4.38074881e-08    1.20000000e+00    3.72175011e-01    9.46985102e-08    1.19983009e+00
   4.38107241e-08    1.20000000e+00    3.25576827e-01    9.46422549e-08    1.19984948e+00
   4.38139601e-08    1.20000000e+00    2.78978642e-01    9.45923196e-08    1.19986662e+00
   4.38171961e-08    1.20000000e+00    2.32380458e-01    9.45481156e-08    1.19988179e+00
   4.38204321e-08    1.20000000e+00    1.85782274e-01    9.45091062e-08    1.19989521e+00
   4.38236680e-08    1.20000000e+00    1.39184089e-01    9.44748023e-08    1.19990708e+00
   4.38269040e-08    1.20000000e+00    9.25859047e-02    9.44447588e-08    1.19991758e+00
   4.38301400e-08    1.20000000e+00    4.59877202e-02    9.44185696e-08    1.19992687e+00
   4.38333336e-08    1.20000000e+00    8.06021916e-14    9.43961424e-08    1.19993498e+00
   4.38336572e-08    1.20000000e+00    0.00000000e+00    9.43940644e-08    1.19993575e+00
   4.38339058e-08    1.20000000e+00    0.00000000e+00    9.43924863e-08    1.19993634e+00
   4.38344031e-08    1.20000000e+00    0.00000000e+00    9.43893659e-08    1.19993750e+00
   4.38353976e-08    1.20000000e+00    0.00000000e+00    9.43833389e-08    1.19993975e+00
   4.38373865e-08    1.20000000e+00    0.00000000e+00    9.43721072e-08    1.19994399e+00
   4.38413645e-08    1.20000000e+00    0.00000000e+00    9.43526883e-08    1.19995152e+00
   4.38493204e-08    1.20000000e+00    0.00000000e+00    9.43242970e-08    1.19996359e+00
   4.38652323e-08    1.20000000e+00    0.00000000e+00    9.42984031e-08    1.19997949e+00
   4.38811442e-08    1.20000000e+00    0.00000000e+00    9.43004061e-08    1.19998831e+00
   4.38970561e-08    1.20000000e+00    0.00000000e+00    9.43176988e-08    1.19999323e+00
   4.39129679e-08    1.20000000e+00    0.00000000e+00    9.43425877e-08    1.19999597e+00
   4.39288798e-08    1.20000000e+00    0.00000000e+00    9.43704619e-08    1.19999752e+00
   4.39447917e-08    1.20000000e+00    0.00000000e+00    9.43986327e-08    1.19999841e+00
   4.39591124e-08    1.20000000e+00    0.00000000e+00    9.44229934e-08    1.19999889e+00
   4.39720010e-08    1.20000000e+00    0.00000000e+00    9.44435900e-08    1.19999917e+00
   4.39836007e-08    1.20000000e+00    0.00000000e+00    9.44608649e-08    1.19999936e+00
   4.39952005e-08    1.20000000e+00    0.00000000e+00    9.44768809e-08    1.19999950e+00
   4.40068003e-08    1.20000000e+00    0.00000000e+00    9.44916365e-08    1.19999961e+00
   4.40184000e-08    1.20000000e+00    0.00000000e+00    9.45051661e-08    1.19999970e+00
   4.40299998e-08    1.20000000e+00    0.00000000e+00    9.45175252e-08    1.19999976e+00
   4.40415995e-08    1.20000000e+00    0.00000000e+00    9.45287821e-08    1.19999981e+00
   4.40531993e-08    1.20000000e+00    0.00000000e+00    9.45390122e-08    1.19999985e+00
   4.40647990e-08    1.20000000e+00    0.00000000e+00    9.45482925e-08    1.19999987e+00
   4.40763988e-08    1.20000000e+00    0.00000000e+00    9.45566991e-08    1.19999989e+00
   4.40879985e-08    1.20000000e+00    0.00000000e+00    9.45643058e-08    1.19999990e+00
   4.41111981e-08    1.20000000e+00    0.00000000e+00    9.45774240e-08    1.19999992e+00
   4.41575971e-08    1.20000000e+00    0.00000000e+00    9.45969814e-08    1.19999994e+00
   4.42503951e-08    1.20000000e+00    0.00000000e+00    9.46189339e-08    1.19999998e+00
   4.43339134e-08    1.20000000e+00    0.00000000e+00    9.46273258e-08    1.19999999e+00
   4.44174316e-08    1.20000000e+00    0.00000000e+00    9.46311317e-08    1.19999999e+00
   4.45009498e-08    1.20000000e+00    0.00000000e+00    9.46328593e-08    1.19999999e+00
